,sigla,iata,nombre,municipio,departamento,categoria,latitud,longitud,propietario,explotador,longitud_pista,ancho_pista,pbmo,orientacion,elevacion,resolucion,fecha_construccion,fecha_vigencia,clase,tipo,numero_vuelos_origen,gcd_departamento,gcd_municipio
0,4JC,,JUANCHACO,Buenaventura,Valle del Cauca,Aeródromo,,,,,,,,,,,,,,,24.0,76,76109
1,7FO,,LA ISLA,Puerto Gaitán,Meta,Aeródromo,4.4211,-71.6271,LA ISLA Y EL ROSARIO S.A.,LA CEIBA S.A.,800.0,10.0,3000.0,,538.0," 1325,000",2015-06-05,2018-06-11,1A,Privado,2.0,50,50568
2,7FU,,LA ESCONDIDA,Puerto Gaitán,Meta,Aeródromo,4.6108,-71.1935,PALMAS SICARARE S.A.S.,COSARGO S.A.S.,1300.0,18.0,5000.0,,564.0," 1843,000",2013-04-26,2016-05-07,1A,Fumigación,30.0,50,50568
3,7FW,,MORICHITO,Hato Corozal,Casanare,Aeródromo,5.9188,-71.7932,CARMEN NARANJO,ROBERTO C. RIAÑO P.,800.0,15.0,3500.0,,720.0," 2220,000",2009-05-07,,1A,Privado,,85,85125
4,7FX,,CAROLINA DEL PRINCIPE,Carolina,Antioquia,Aeródromo,6.7248,-75.2909,MUNICIPIO,MUNICIPIO,400.0,16.0,1000.0,,6004.0," 6470,000",2013-11-19,,1A,Público,,5,5150
5,7FY,,DUBAI,Ayapel,Córdoba,Aeródromo,8.296,-75.0307,ANDRES D. LONDOÑO T.,ANDRES D. LONDOÑO T.,350.0,10.0,500.0,,82.0," 1212,000",2013-03-20,,1A,Privado,,23,23068
6,7FZ,,EL TRIUNFO,Orocué,Casanare,Aeródromo,4.8095,-71.667,ERNESTO J. PEREZ VILLAMIZAR,EL MISMO,880.0,15.0,3000.0,,475.0," 5532,000",2014-11-11,,1A,Privado,2.0,85,85230
7,7GA,,BARU - HIDROPUERTO,Cartagena de Indias,Bolívar,Aeródromo,10.2321,-75.5877,MAURICIO E. VASQUEZ M.,EL MISMO,450.0,20.0,500.0,,0.0," 6067,000",2012-10-25,2015-11-07,1A,Privado,,13,13001
8,7GB,,LA CAROLINA,El Paso,Cesar,Aeródromo,9.528,-73.7866,JORGE AGUDELO RESTREPO,JORGE AGUDELO REST.,350.0,10.0,500.0,,690.0," 5474,000",2009-10-06,,UL,Privado,,20,20250
9,7GC,,SAN FELIPE DEL PAUTO,Trinidad,Casanare,Aeródromo,5.2032,-70.8951,AGRAS S.A.S,AGRAS S.A.S,720.0,10.0,3000.0,,3125.0," 4505,000",2012-08-16,,1A,Privado,153.0,85,85430
10,7GD,,VELASQUEZ,Puerto Boyacá,Boyacá,Aeródromo,5.9482,-74.4575,FAC,MANSAROVAR,1500.0,18.0,10000.0,,617.0," 2135,000",2013-05-16,,3C,Privado,2325.0,15,15572
11,7GE,,LUCITANIA,Orocué,Casanare,Aeródromo,4.6954,-71.589,AGROPECUARIA CRAVO SUR,AGROPECUARIA CRAVO SUR,650.0,18.0,3000.0,,443.0," 1051,000",2014-02-28,2017-03-03,1A,Privado,,85,85230
12,7GF,,LA UNION,Paz de Ariporo,Casanare,Aeródromo,5.6283,-70.7032,MARTHA Y. VARGAS DE R.,GEOPARK CUERVA,640.0,18.0,3500.0,,335.0," 2136,000",2013-05-16,,1A,Privado,1122.0,85,85250
13,7GG,,LA ILUSION,Maní,Casanare,Aeródromo,4.5805,-72.4282,SIGRA S.A.,SIGRA S.A.,890.0,18.0,3500.0,,574.0," 1944,000",2013-05-03,2016-05-10,1A,Privado,2.0,85,85139
14,7GH,,LA VENTUROSA,Puerto Carreño,Vichada,Aeródromo,6.1391,-68.7779,MUNICIPIO,GOBERNACION,1000.0,12.0,9500.0,,246.0," 6782,000",2013-12-05,,1A,Público,54.0,99,99001
15,7GI,,GUAYABAL DEL CRAVO,Orocué,Casanare,Aeródromo,4.7223,-71.5943,KLAUS PUTH ARANGUREN,KLAUS PUTH ARANGUREN,750.0,12.0,2500.0,,442.0," 3710,000",2013-07-24,2016-08-01,1A,Privado,1.0,85,85230
16,7GK,,LAS VIOLETAS- CA,Castilla la Nueva,Meta,Aeródromo,3.8519,-73.7286,FRANCELINA CADENA,AEROCLUB DEL META,350.0,10.0,500.0,,609.0," 4132,000",2010-08-19,,UL,Privado,,50,50150
17,7GL,,LA JAGUA,La Jagua de Ibirico,Cesar,Aeródromo,9.5905,-73.2886,CARBONES DE LA JAGUA S.A.,CARBO. DE LA JAGUA S.A.,1200.0,18.0,7500.0,,787.0,"  171,000",2015-01-27,2018-02-06,2A,Privado,1070.0,20,20400
18,7GN,,LOS MANGOS,Ayapel,Córdoba,Aeródromo,8.2956,-75.0987,MANUEL LOPEZ ORTEGA,MANUEL LOPEZ ORTEGA,200.0,10.0,500.0,,90.0," 5190,000",2013-09-24,,UL,Privado,,23,23068
19,7GO,,MATABRAVA,San Luis de Palenque,Casanare,Aeródromo,5.2132,-71.6915,FRANCISCA REYES DIAZ,FRANCISCA REYES DIAZ,600.0,10.0,2000.0,,524.0," 5966,000",2014-12-15,,1A,Privado,1.0,85,85325
20,7GP,,EL PORVENIR - CA,Pijiño del Carmen,Magdalena,Aeródromo,9.491,-74.1909,LA CEIBA S.A.,LA CEIBA S.A.,300.0,10.0,500.0,,176.0,"  236,000",2014-01-21,,UL,Privado,,47,47545
21,7GQ,,LA PROVINCIA,Paz de Ariporo,Casanare,Aeródromo,5.6918,-70.11,CARLOS H. MONTENEGRO,CARLOS H. MONTENEGRO,670.0,15.0,2500.0,,430.0,"  399,000",2014-01-31,,1A,Privado,,85,85250
22,7GS,,EL ENCANTO,Cumaribo,Vichada,Aeródromo,4.6934,-70.9078,JUAN AQUILINO PEREZ P.,EL ENCANTO 1 S.A.S.,1200.0,20.0,5000.0,,544.0," 5964,000",2014-12-15,,1A,Fumigación,376.0,99,99773
23,7GU,,HATO GARIBAY,Maní,Casanare,Aeródromo,4.4656,-72.3273,AGROPECUARIA LA TAGUA,ROBERTO HERRERA OBREGON,750.0,10.0,5500.0,,482.0," 4212,000",2014-08-06,,1A,Privado,,85,85139
24,7GV,,REPRESA DE LAS CANARIAS,Paz de Ariporo,Casanare,Aeródromo,5.7658,-71.2503,OLGA BRAVO DE CANTOR,OLGA BRAVO DE CANTOR,610.0,15.0,3500.0,,652.0," 5236,000",2014-10-14,2017-12-01,1A,Privado,6.0,85,85250
25,7GX,,LA ATARRAYA - CA.,Ayapel,Córdoba,Aeródromo,8.2857,-75.0963,FELIPE BRAVO BOTERO,FELIPE BRAVO BOTERO,210.0,10.0,500.0,,91.0," 5714,000",2014-11-25,,UL,Privado,,23,23068
26,7GY,,LAS ACACIAS,Nemocón,Cundinamarca,Aeródromo,5.0949,-73.9054,JUAN BERNANDO SANINT G,EL MISMO,1350.0,20.0,10000.0,,8431.0,"  439,000",2015-02-27,2018-03-05,3A,Privado,,25,25486
27,7GZ,,COROZITO,Maní,Casanare,Aeródromo,4.6701,-72.0994,INVERSIONES LA PALMERA DE COROZITO,INV.LA PALMERA DE COROZITO,1200.0,18.0,,,497.0,"  832,000",2015-04-14,,2A,Privado,161.0,85,85139
28,7HA,,EL CONDOR,Flandes,Tolima,Aeródromo,4.2595,-74.8308,AEROTURBO DE COLOMBIA,LUIS FDO. BARRETO CAVIEDES,280.0,10.0,500.0,,992.0," 5730,000",2012-10-09,2015-12-03,UL,Privado,,73,73275
29,7HB,,HOTEL SAN DIEGO,Puerto Gaitán,Meta,Aeródromo,3.7693,-71.8179,MADYGAN S.A.S.,MADYGAN S.A.S.,800.0,18.0,4000.0,,725.0," 6730,000",2012-11-26,2015-12-03,2A,Privado,92.0,50,50568
30,7HC,,EL CAFUCHE,La Primavera,Vichada,Aeródromo,5.3152,-70.0184,ANDRES CARVAJAL MOLINA,ANDRES CARVAJAL MOLINA,850.0,18.0,4000.0,,384.0," 3826,000",2013-07-30,2016-08-01,1A,Privado,1.0,99,99524
31,7HD,,BOSQUES DE LA PRIMAVERA,La Primavera,Vichada,Aeródromo,5.3489,-69.7467,MARIA A. RIVERA AGUDELO,MARIA A. RIVERA AGUDELO,800.0,18.0,3000.0,,396.0," 1444,000",2015-06-17,,1A,Privado,,99,99524
32,7HE,,GUACHARACAS (COLOMBAIMA),Beltrán,Cundinamarca,Aeródromo,4.7371,-74.8021,EMPRESA GUACHARACAS,CCA. LTDA,700.0,10.0,3000.0,,797.0," 5920,000",2012-10-19,,1A,Privado,1.0,25,25086
33,7HF,,GAVILAN DE LA PASCUA,La Primavera,Vichada,Aeródromo,5.1166,-70.3806,RESGUARDO INDIGENA ORIPGA,RES. INDIGENA ORIPGA,1200.0,15.0,3500.0,,419.0," 7257,000",2012-12-20,,1A,Público,85.0,99,99524
34,7HG,,DOROTEA B1,Paz de Ariporo,Casanare,Aeródromo,5.5122,-71.0248,NEW GRANADA ENERGY,NEW GRANADA ENERGY,1000.0,18.0,,,404.0," 2362,000",2013-05-27,,2A,Privado,1029.0,85,85250
35,7HH,,HORIZONTES,Piedecuesta,Santander,Aeródromo,7.0017,-73.1037,DESARROLLOS METROPOLITANOS,DESARROLLOS METROPOLITANOS,610.0,12.0,3500.0,,4195.0," 5186,000",2013-09-24,,1A,Privado,,68,68547
36,7HJ,,MACOLLA,Maní,Casanare,Aeródromo,4.7713,-72.0714,GRAMERCY S.A.S.,AGROPECUARIA CACOLLA S.A.S.,950.0,18.0,5000.0,,548.0," 2134,000",2013-05-16,,1A,Privado,12.0,85,85139
37,7HK,,MULETOS- CA,Maní,Casanare,Aeródromo,4.5549,-72.1753,MULETOS S.A.S.,MULETOS S.A.S.,350.0,10.0,500.0,,790.0," 2142,000",2013-05-16,,UL,Privado,,85,85139
38,7HL,,LA MAPORA,Pore,Casanare,Aeródromo,5.6459,-71.9887,PAULA ANDREA CANO A.,PAULA ANDREA CANO,350.0,10.0,500.0,,497.0," 2199,000",2013-05-17,,1A,Privado,,85,85263
39,7HM,,LLANO CAUCHO,Cumaribo,Vichada,Aeródromo,4.4355,-70.6954,AGROINDUSTRIALES DEL ORIENTE,AGROINVERSIONES DEL ORIENTE S.A.S,900.0,15.0,12000.0,,434.0," 5189,000",2013-09-24,,1A,Privado,10.0,99,99773
40,7HN,,ARMENIA,Paz de Ariporo,Casanare,Aeródromo,5.787,-70.1835,LUIS JOSE CALA LOPEZ,LUIS JOSE CALA LOPEZ,800.0,15.0,3000.0,,380.0," 4734,000",2013-09-06,,1A,Privado,,85,85250
41,7HO,,EDGAR CALDAS POTES-CA,Calima,Valle del Cauca,Aeródromo,3.9159,-76.4813,ALEJANDRO A. CALDAS V.,ALEJANDRO A. CALDAS V.,350.0,10.0,400.0,,1462.0," 1311,000",2014-03-13,,1A,Privado,,76,76126
42,7HQ,,GENERAL ADELMO RUIZ M.,Ricaurte,Cundinamarca,Aeródromo,4.35,-74.7511,EDUARDO A. VIVEROS,ACAF,210.0,15.0,500.0,,987.0,"   46,000",2014-01-08,,1A,Privado,,25,25612
43,7HR,,RANCHO COLIBRI - CA,Roldanillo,Valle del Cauca,Aeródromo,4.4586,-76.1258,HENRY D. F. ORTIZ SILVA,HENRY D. F. ORTIZ SILVA,215.0,10.0,500.0,,3083.0," 7091,000",2013-12-19,2017-01-09,1A,Privado,,76,76622
44,7HS,,CASTILLO - CA,Manatí,Atlántico,Aeródromo,10.4089,-74.9963,DIANA MARIA SOLANO D.,DIANA MARIA SOLANO D.,360.0,10.0,500.0,,20.0,"  706,000",2014-02-12,,1A,Privado,,8,8436
45,7HT,,MANARE,Paz de Ariporo,Casanare,Aeródromo,5.9761,-70.1575,HERNAN GOMEZ NIÑO,HERNAN GOMEZ NIÑO,1100.0,23.0,4000.0,,334.0," 1577,000",2014-03-26,,1A,Privado,19.0,85,85250
46,7HU,,GUANAGUANARE,La Primavera,Vichada,Aeródromo,5.4739,-69.9014,INVERSIONES GUANAGUANARE,INV. GUANAGUANARE,800.0,10.0,5000.0,,400.0," 2132,000",2014-04-25,,1A,Privado,,99,99524
47,7HV,,LA BENDICION,La Primavera,Vichada,Aeródromo,6.0627,-69.1783,SERGIO ANDRES ESPINOSA F.,SERGIO A. ESPINOSA FLOREZ,1200.0,15.0,5000.0,,360.0," 2498,000",2014-05-12,,1A,Privado,47.0,99,99524
48,7HW,,CABARALEZ,Puerto Wilches,Santander,Aeródromo,7.3283,-73.7965,RICARDO FIGUEREDO M.,RICARDO FOGUEREDO M.,700.0,12.0,3500.0,,324.0," 3060,000",2014-06-10,,1A,Privado,,68,68575
49,7HX,,PIVIJAY,La Primavera,Vichada,Aeródromo,5.1288,-69.9716,FERNANDO CUSTAS PATACON,FERNANDO CUSTAS P.,900.0,20.0,3500.0,,426.0," 3063,000",2014-06-10,,1A,Privado,8.0,99,99524
50,7HY,,HOTEL DEL CAMPO - CA,Quimbaya,Quindío,Aeródromo,4.6123,-75.8132,JUAN B. URIBE S.,LUIS BERRENECHE RIVERA,180.0,10.0,500.0,,3828.0," 2492,000",2014-05-12,2017-07-09,1A,Privado,,63,63594
51,7HZ,,MAXIMENA,Maní,Casanare,Aeródromo,4.4723,-72.1094,PALMERAS MAXIMENA S.A.S,PALMERAS MAXIMENA,1300.0,18.0,5000.0,,426.0," 4213,000",2014-08-06,,1A,Privado,,85,85139
52,7IA,,MURIBA,Maní,Casanare,Aeródromo,4.5809,-72.2551,VITIS OLEI S.A.S.,VITIS OLEI S.A.S.,1300.0,18.0,5000.0,,432.0," 4214,000",2014-08-06,,1A,Privado,,85,85139
53,7IB,,MAJAGUILLO,Orocué,Casanare,Aeródromo,4.832,-71.6902,FELIPE GOMEZ H. y CIA.,FELIPE GOMEZ H. y CIA.,1000.0,20.0,4800.0,,499.0," 5386,000",2014-10-28,2017-11-05,1A,Privado,,85,85230
54,7IC,,VOLAR COLOMBIA,La Pintada,Antioquia,Aeródromo,5.7735,-75.603,CRISTIAN CAMILO MONCADA A.,CRISTIAN C. MONCADA A.,260.0,8.0,500.0,,2559.0,"   11,000",2015-01-05,,1A,Privado,,5,5390
55,7ID,,LA MACOYA,Yopal,Casanare,Aeródromo,5.2262,-72.1478,ELSON HERNANDO SIERRA,ELSON H. SIERRA QUICENO,580.0,15.0,3000.0,,474.0,"    9,000",2015-01-05,,1A,Privado,,85,85001
56,7IE,,LIMA,Fundación,Magdalena,Aeródromo,10.3794,-74.1114,JORGE SOLANO RECIO,JORGE SOLANO RECIO,700.0,16.0,3500.0,,395.0,"   10,000",2015-01-05,,1A,Privado,,47,47288
57,7IF,,LOS VENADOS,La Primavera,Vichada,Aeródromo,5.0666,-69.9988,GUILLERMO FRANCO RESTREPO,GUILLERMO FRANCO R.,1560.0,23.0,6500.0,,475.0,"  515,000",2015-03-10,,2A,Privado,,99,99524
58,7IG,,LA FORTUNA 1,San Martín,Meta,Aeródromo,3.611,-72.3412,LUIS C. CASTRO M.,RAFAEL FDO. GAVIRIA A.,800.0,18.0,4000.0,,482.0,"  640,000",2015-03-20,,1A,Privado,,50,50689
59,7IH,,LOS KIOSCOS,Puerto Gaitán,Meta,Aeródromo,3.4747,-72.2349,MARTHA I. PABON PADILLA,MARTHA I. PABON PADILLA,800.0,12.0,5000.0,,770.0,"  690,000",2015-03-31,,1A,Privado,,50,50568
60,7II,ECO,EL ENCANTO,El Encanto,Amazonas,Aeródromo,-1.7525,-73.2058,GOBERNACION,GOBERNACION,780.0,20.0,5000.0,,406.0,"  830,000",2015-04-15,,1A,Público,,91,91263
61,7IJ,,LA LORENA,Paz de Ariporo,Casanare,Aeródromo,5.6092,-70.421,BUSHIRO TAKEMOTO,BUSHIRO TAKEMOTO,800.0,15.0,3000.0,,347.0," 1443,000",2015-06-17,,1A,Privado,,85,85250
62,7NP,,EL CAIRANO,Santa Catalina,Bolívar,Aeródromo,10.7124,-75.2649,CARLOS E. GUERRERO,ENRIQUE MORALES NUÑEZ,215.0,10.0,400.0,,30.0,"  998,000",2012-03-01,,UL,Privado,,13,13673
63,7NQ,,EL PARAISO,La Primavera,Vichada,Aeródromo,5.1826,-69.6303,RUBEN D. VELASQUEZ,RUBEN D. VELASQUEZ,1100.0,20.0,3000.0,,387.0," 5533,000",2014-11-11,2017-12-02,1A,Privado,2.0,99,99524
64,7NR,,NUEVA ROMA,Plato,Magdalena,Aeródromo,9.968,-74.3303,JORGE SOLANO RECIO,JORGE SOLANO RECIO,550.0,10.0,3000.0,,462.0," 4503,000",2012-08-16,,1A,Privado,1.0,47,47555
65,7NS,,JAGUAR,Puerto Gaitán,Meta,Aeródromo,4.2161,-72.0275,CEPCOLSA,CEPCOLSA,1200.0,23.0,,,650.0," 4940,000",2012-09-06,2015-10-10,2B,Privado,980.0,50,50568
66,7NT,,OCELOTE,Puerto Gaitán,Meta,Aeródromo,4.2751,-71.6123,HOCOL S.A.,HOCOL S.A.,1200.0,20.0,,,690.0," 5922,000",2012-10-19,,2B,Privado,1159.0,50,50568
67,8CB,,BANCO DE LA REPUBLICA- CONDOTO,Condoto,Chocó,Aeródromo,,,,,,,,,,,,,,,7.0,27,27205
68,9AA,,BONAIRE  - CA,Ayapel,Córdoba,Aeródromo,8.2851,-75.0505,INDUSTRIAS DIPSA S.A.S.,INDUSTRIAS DIPSA S.A.S.,350.0,10.0,500.0,,100.0,"    8,000",2015-01-05,,UL,Privado,,23,23068
69,9AB,,GETSEMANI,Hato Corozal,Casanare,Aeródromo,6.1506,-70.0294,MUNICIPIO,MUNICIPIO,800.0,14.0,2000.0,,304.0," 2220,000",2004-06-10,,1A,Público,112.0,85,85125
70,9AC,,MARIA ALEJANDRA,Nunchía,Casanare,Aeródromo,5.0054,-72.3959,CIRO GUILLERMO VEGA N.,SAMBA LTDA.,640.0,10.0,2000.0,,734.0," 2493,000",2014-05-12,,1A,Fumigación,3.0,85,85225
71,9AD,,URACA - CA.,Puerto Colombia,Atlántico,Aeródromo,11.0062,-74.9224,NORA CARVAJALINO,ALAS DEL CARIBE,320.0,10.0,800.0,,204.0," 5624,000",2013-10-11,2016-11-12,UL,Privado,,8,8573
72,9AG,,LIBANO - CA,Bosconia,Cesar,Aeródromo,,,,,,,,,,,,,,,1.0,20,20060
73,9AH,,SAN ROQUE  - CA.,San Pedro,Valle del Cauca,Aeródromo,4.0039,-76.2209,IRMA HERNANDEZ DE M.,JAKOB OLIVIER,235.0,10.0,400.0,,3366.0," 5622,000",2013-10-11,,UL,Privado,,76,76670
74,9AI,,CAÑO GARZA,Paz de Ariporo,Casanare,Aeródromo,5.5917,-71.5894,PERENCO COLOMBIA LIMITED,PERENCO COLOMBIA LIMITED,640.0,15.0,12202.0,,530.0,"  933,000",2015-04-24,,1A,Privado,4578.0,85,85250
75,9AJ,,SAN LUIS DE PACA,Mitú,Vaupés,Aeródromo,0.8744,-70.3464,RESGUARDO INDIGENA,GOBERNACION DEL VAUPES,424.0,10.0,1650.0,,590.0," 3423,000",1997-09-16,,1A,Público,78.0,97,97001
76,9AK,,CANANARI,Mitú,Vaupés,Aeródromo,0.545,-70.9286,RESGUARDO INDIGENA,GOBERNACION DEL VAUPES,420.0,20.0,1650.0,,780.0," 3423,000",1997-09-16,,1A,Público,126.0,97,97001
77,9AL,,LAS GUABINAS,Orocué,Casanare,Aeródromo,,,,,,,,,,,,,,,1.0,85,85230
78,9AM,,SAN FERNANDO,Paz de Ariporo,Casanare,Aeródromo,,,,,,,,,,,,,,,10.0,85,85250
79,9AN,,MARAREY,Orocué,Casanare,Aeródromo,4.8281,-71.0808,JULIAN VALENCIA I. Y OTROS,JULIAN VALENCIA I. Y OTROS,700.0,15.0,4800.0,,498.0," 2001,000",2013-05-08,2016-05-09,1A,Privado,226.0,85,85230
80,9AO,,SANTA CLARA,Sabanalarga,Casanare,Aeródromo,4.4172,-72.7744,ARMANDO SANCHEZ M.,TAES LTDA.,800.0,10.0,2500.0,,610.0," 2137,000",2013-05-16,,1A,Fumigación,23.0,85,85300
81,9AR,,SAN PABLO,Mitú,Vaupés,Aeródromo,-0.7831,-70.3228,RESGUARDO INDIGENA,GOBERNACION DEL VAUPES,510.0,10.0,1650.0,,550.0," 3423,000",1997-09-16,,1A,Público,86.0,97,97001
82,9AS,,SIRENAS,Trinidad,Casanare,Aeródromo,5.2541,-71.1576,PERENCO COLOMBIA LIMITED,PERENCO COLOMBIA LIMITED,600.0,18.0,5000.0,,443.0," 3058,000",2014-06-10,2017-06-11,1A,Privado,2498.0,85,85430
83,9AT,,COROCITO,Puerto López,Meta,Aeródromo,3.9507,-72.2186,AGROINVERSIONES COROCITO,AGROINVERSIONES COROCITO,980.0,10.0,3000.0,,544.0," 1838,000",2013-04-26,,1A,Privado,7.0,50,50573
84,9AU,,LAS FURIAS,Nunchía,Casanare,Aeródromo,5.4039,-72.1228,MAURICIO CALA PEREZ,SFA LTDA.,800.0,10.0,2000.0,,688.0," 5611,000",2012-10-04,2015-10-09,1A,Fumigación,,85,85225
85,9AV,,EL NOGAL,Villavicencio,Meta,Aeródromo,3.9883,-73.2994,GLORIA L.TIUSO,AEROTEC LTDA.,610.0,10.0,2000.0,,817.0," 4739,000",2012-08-29,,1A,Fumigación,,50,50001
86,9AX,,SANTA CRUZ,Puerto López,Meta,Aeródromo,4.1318,-73.1814,JULIO STRAUCH D.,COMERCIALIZADORA ECO,650.0,10.0,2000.0,,659.0," 2685,000",2011-05-25,,1A,Fumigación,,50,50573
87,9AZ,,REMACHE SUR,San Luis de Palenque,Casanare,Aeródromo,5.0832,-71.1525,DESIDERIO CHAPARRO,PERENCO COLOMBIA LIMITED,600.0,18.0,5000.0,,459.0," 3058,000",2014-06-10,2017-06-11,1A,Privado,3353.0,85,85325
88,9BA,,CURUMANI,Curumaní,Cesar,Aeródromo,9.2222,-73.5722,MUNICIPIO,FADELCE,900.0,23.0,2000.0,,164.0," 2989,000",2008-07-02,,2A,Fumigación,,20,20228
89,9BB,,SAN MIGUEL,Puerto López,Meta,Aeródromo,4.1069,-72.89,ELIZABETH CRUZ BULLA,SAAC S.A.S,670.0,10.0,2000.0,,803.0,"  251,000",2012-02-01,2015-02-09,1A,Fumigación,105.0,50,50573
90,9BC,,CANTADELICIAS,Alpujarra,Tolima,Aeródromo,3.3873,-74.9338,MUNICIPIO,MUNICIPIO,700.0,15.0,12200.0,,4213.0," 4541,000",2005-10-13,,1A,Público,,73,73024
91,9BD,,CURALITO - UL,Valledupar,Cesar,Aeródromo,10.2729,-73.2798,JORGE LUIS PRIETO BERRIO,JORGE LUIS PRIETO B.,330.0,12.0,500.0,,1920.0," 1675,000",,2012-05-04,UL,Privado,7.0,20,20001
92,9BE,,LAS VEGAS,Paz de Ariporo,Casanare,Aeródromo,6.0072,-71.2842,ALEIDA JERONIMO NAVAS,ALEIDA JERONIMO NAVAS,740.0,15.0,3500.0,,430.0," 1657,000",2012-04-03,,1A,Privado,15.0,85,85250
93,9BF,,LA FRANCIA,El Paso,Cesar,Aeródromo,9.6394,-73.5282,SOCIEDAD COLOMBIAN NATURAL RESOURCES,EL MISMO,1100.0,18.0,,,213.0,"  962,000",2011-03-02,,1B,Privado,149.0,20,20250
94,9BG,,AGUAS BLANCAS,San Alberto,Cesar,Aeródromo,7.8197,-73.5719,PALMAS BELLAVISTA S.A.,CELTA LTDA.,800.0,15.0,3000.0,,174.0," 4942,000",2014-09-22,,1A,Fumigación,,20,20710
95,9BH,,GUAFITAS,Orocué,Casanare,Aeródromo,,,,,,,,,,,,,,,279.0,85,85230
96,9BI,,SAN FELIPE,Orocué,Casanare,Aeródromo,5.1037,-71.8425,MARIA LUCILA REYES ORDOÑEZ,MARIA LUCILA REYES O.,700.0,14.0,2000.0,,554.0,"  800,000",2010-02-18,,1A,Privado,10.0,85,85230
97,9BK,,JULIAN,Cabuyaro,Meta,Aeródromo,4.2711,-72.9869,HERNANDO JIMENEZ,ASAM LTDA,800.0,10.0,2500.0,,735.0," 3181,000",2009-06-24,2012-07-06,1A,Fumigación,,50,50124
98,9BL,,LOS HALCONES,Bugalagrande,Valle del Cauca,Aeródromo,3.9178,-76.3206,DIEGO TORRES NUÑEZ,DIEGO TORRES NUÑEZ,350.0,10.0,500.0,,3232.0," 6678,000",2012-11-22,2016-01-04,1A,Privado,10.0,76,76113
99,9BN,,EL SOÑADOR,Aguazul,Casanare,Aeródromo,5.2299,-72.4528,GLORIA M. ALVIRA R.,CELTA LTDA.,700.0,14.0,2000.0,,865.0,"  304,000",2010-01-27,2013-02-09,1A,Fumigación,,85,85010
100,9BO,,VENECIA DE GUANAPALO,San Luis de Palenque,Casanare,Aeródromo,5.3079,-71.9204,COLCONSTRUC LTDA,COLCONSTRUC LTDA.,1000.0,15.0,5500.0,,623.0," 4873,000",2014-09-16,,1A,Privado,38.0,85,85325
101,9BP,,EL CONCHAL - CA,El Cerrito,Valle del Cauca,Aeródromo,3.7273,-76.3902,ARMANDO ARAGON NAVIA,ARMANDO ARAGON NAVIA,200.0,10.0,400.0,,3139.0,"  326,000",2013-02-07,2016-04-01,1A,Privado,,76,76248
102,9BR,,SEVILLA,Hato Corozal,Casanare,Aeródromo,5.9234,-71.7139,HELI CALA LOPEZ,HELI CALA LOPEZ,700.0,15.0,3000.0,,682.0," 4729,000",2013-09-06,,1A,Privado,,85,85125
103,9BS,,LA COMARCA,Trinidad,Casanare,Aeródromo,,,,,,,,,,,,,,,3.0,85,85430
104,9BT,,ASA SAN MARTIN,Riohacha,La Guajira,Aeródromo,11.2889,-73.1756,ASA S EN C,ASA S. EN C.,830.0,15.0,4500.0,,49.0," 5612,000",2012-10-04,,1A,Fumigación,,44,44001
105,9BW,,LA FAZENDA,Puerto López,Meta,Aeródromo,4.3263,-72.2208,ALIAR S.A.,ALIAR S.A.,1200.0,12.0,5000.0,,568.0," 1941,000",2013-05-03,2016-05-07,2B,Fumigación,42.0,50,50573
106,9BX,,LA ESTRELLA-CA.,San Martín,Meta,Aeródromo,3.4802,-73.3276,CLUB LA LIBELULA,CLUB LA LIBELULA,300.0,75.0,500.0,,787.0,"  679,000",2011-02-15,,UL,Privado,,50,50689
107,9BY,,SAN EDUARDO,Orocué,Casanare,Aeródromo,4.6422,-71.8104,EDUARDO J. GONZALEZ A.,EDUARDO J- GONZALEZ,800.0,12.0,2500.0,,580.0," 1580,000",2014-03-26,,1A,Privado,12.0,85,85230
108,9BZ,,RIOSUCIO,Riosucio,Chocó,Aeródromo,7.4164,-77.0595,MUNICIPIO,MUNICIPIO,706.0,9.0,5670.0,,72.0," 3430,000",2014-06-27,,1A,Público,7.0,27,27615
109,9CA,,LAS AGUILAS -CA,Yumbo,Valle del Cauca,Aeródromo,3.5134,-76.4931,SERESTEL S.A.,CLUB DEPORT.LAS AGUILAS,320.0,10.0,500.0,,3100.0," 4939,000",2012-09-06,,1A,Privado,,76,76892
110,9CB,,CAMARUCOS,Paz de Ariporo,Casanare,Aeródromo,5.8754,-70.6583,ALCALDIA,ALCALDIA,1200.0,15.0,2000.0,,367.0," 4541,000",2006-10-27,2016-11-07,1A,Público,5.0,85,85250
111,9CC,,EL TOTUMO,Paz de Ariporo,Casanare,Aeródromo,5.9387,-71.2217,MUNICIPIO,MUNICIPIO,520.0,15.0,2000.0,,476.0," 4541,000",2006-10-27,2016-11-07,1A,Público,8.0,85,85250
112,9CD,,VARSOVIA,Paz de Ariporo,Casanare,Aeródromo,5.849,-70.3648,MUNICIPIO,MUNICIPIO,550.0,15.0,2000.0,,328.0," 4541,000",2006-10-27,2016-11-07,1A,Público,47.0,85,85250
113,9CE,,LA HERMOSA,Paz de Ariporo,Casanare,Aeródromo,5.5307,-70.4497,MUNICIPIO,MUNICIPIO,884.0,15.0,2000.0,,338.0," 4541,000",2006-10-27,2016-11-07,1A,Público,119.0,85,85250
